plot_id_needle,lat,long,year,month,vpdmax
FS_12,39.2802948,-119.9963335,1915,12,3.82299995422363
FS_12,39.2802948,-119.9963335,1916,,8.21000003814697
FS_12,39.2802948,-119.9963335,1916,01,1.24300003051758
FS_12,39.2802948,-119.9963335,1916,02,3.44400000572205
FS_12,39.2802948,-119.9963335,1916,03,5.62400007247925
FS_12,39.2802948,-119.9963335,1916,04,7.23899984359741
FS_12,39.2802948,-119.9963335,1916,05,6.31500005722046
FS_12,39.2802948,-119.9963335,1916,06,12.6029996871948
FS_12,39.2802948,-119.9963335,1916,07,17.0310001373291
FS_12,39.2802948,-119.9963335,1916,08,18.068000793457
FS_12,39.2802948,-119.9963335,1916,09,14.0229997634888
FS_12,39.2802948,-119.9963335,1916,10,5.32299995422363
FS_12,39.2802948,-119.9963335,1916,11,4.94099998474121
FS_12,39.2802948,-119.9963335,1916,12,2.67600011825562
FS_12,39.2802948,-119.9963335,1917,,9.46300029754639
FS_12,39.2802948,-119.9963335,1917,01,2.43799996376038
FS_12,39.2802948,-119.9963335,1917,02,2.93700003623962
FS_12,39.2802948,-119.9963335,1917,03,4.56099987030029
FS_12,39.2802948,-119.9963335,1917,04,5.70100021362305
FS_12,39.2802948,-119.9963335,1917,05,5.15399980545044
FS_12,39.2802948,-119.9963335,1917,06,13.8859996795654
FS_12,39.2802948,-119.9963335,1917,07,21.3780002593994
FS_12,39.2802948,-119.9963335,1917,08,21.996000289917
FS_12,39.2802948,-119.9963335,1917,09,12.6029996871948
FS_12,39.2802948,-119.9963335,1917,10,12.628999710083
FS_12,39.2802948,-119.9963335,1917,11,4.8730001449585
FS_12,39.2802948,-119.9963335,1917,12,5.40500020980835
FS_12,39.2802948,-119.9963335,1918,,9.43200016021729
FS_12,39.2802948,-119.9963335,1918,01,3.80399990081787
FS_12,39.2802948,-119.9963335,1918,02,3.8970000743866
FS_12,39.2802948,-119.9963335,1918,03,4.83300018310547
FS_12,39.2802948,-119.9963335,1918,04,5.80499982833862
FS_12,39.2802948,-119.9963335,1918,05,6.61299991607666
FS_12,39.2802948,-119.9963335,1918,06,17.8309993743896
FS_12,39.2802948,-119.9963335,1918,07,20.3969993591309
FS_12,39.2802948,-119.9963335,1918,08,22.318000793457
FS_12,39.2802948,-119.9963335,1918,09,10.3830003738403
FS_12,39.2802948,-119.9963335,1918,10,8.39099979400635
FS_12,39.2802948,-119.9963335,1918,11,5.19700002670288
FS_12,39.2802948,-119.9963335,1918,12,3.72499990463257
FS_12,39.2802948,-119.9963335,1919,,10.5150003433228
FS_12,39.2802948,-119.9963335,1919,01,6.05999994277954
FS_12,39.2802948,-119.9963335,1919,02,2.04900002479553
FS_12,39.2802948,-119.9963335,1919,03,4.22900009155273
FS_12,39.2802948,-119.9963335,1919,04,6.25699996948242
FS_12,39.2802948,-119.9963335,1919,05,14.6120004653931
FS_12,39.2802948,-119.9963335,1919,06,15.41100025177
FS_12,39.2802948,-119.9963335,1919,07,23.753999710083
FS_12,39.2802948,-119.9963335,1919,08,23.1700000762939
FS_12,39.2802948,-119.9963335,1919,09,14.6479997634888
FS_12,39.2802948,-119.9963335,1919,10,6.16099977493286
FS_12,39.2802948,-119.9963335,1919,11,5.66599988937378
FS_12,39.2802948,-119.9963335,1919,12,4.16699981689453
FS_12,39.2802948,-119.9963335,1920,,9.41200065612793
FS_12,39.2802948,-119.9963335,1920,01,5.0310001373291
FS_12,39.2802948,-119.9963335,1920,02,3.7260000705719
FS_12,39.2802948,-119.9963335,1920,03,4.09899997711182
FS_12,39.2802948,-119.9963335,1920,04,5.28800010681152
FS_12,39.2802948,-119.9963335,1920,05,10.1969995498657
FS_12,39.2802948,-119.9963335,1920,06,13.6020002365112
FS_12,39.2802948,-119.9963335,1920,07,20.2719993591309
FS_12,39.2802948,-119.9963335,1920,08,22.4990005493164
FS_12,39.2802948,-119.9963335,1920,09,14.7340002059937
FS_12,39.2802948,-119.9963335,1920,10,6.74300003051758
FS_12,39.2802948,-119.9963335,1920,11,3.48300004005432
FS_12,39.2802948,-119.9963335,1920,12,3.27099990844727
FS_12,39.2802948,-119.9963335,1921,,10.0990009307861
FS_12,39.2802948,-119.9963335,1921,01,2.13800001144409
FS_12,39.2802948,-119.9963335,1921,02,4.69899988174438
FS_12,39.2802948,-119.9963335,1921,03,5.09299993515015
FS_12,39.2802948,-119.9963335,1921,04,5.29699993133545
FS_12,39.2802948,-119.9963335,1921,05,6.49100017547607
FS_12,39.2802948,-119.9963335,1921,06,13.4020004272461
FS_12,39.2802948,-119.9963335,1921,07,23.9829998016357
FS_12,39.2802948,-119.9963335,1921,08,21.4839992523193
FS_12,39.2802948,-119.9963335,1921,09,15.4580001831055
FS_12,39.2802948,-119.9963335,1921,10,11.2119998931885
FS_12,39.2802948,-119.9963335,1921,11,7.26399993896484
FS_12,39.2802948,-119.9963335,1921,12,4.6729998588562
FS_12,39.2802948,-119.9963335,1922,,9.51200008392334
FS_12,39.2802948,-119.9963335,1922,01,3.48399996757507
FS_12,39.2802948,-119.9963335,1922,02,3.19899988174438
FS_12,39.2802948,-119.9963335,1922,03,3.45900011062622
FS_12,39.2802948,-119.9963335,1922,04,5.20800018310547
FS_12,39.2802948,-119.9963335,1922,05,8.00399971008301
FS_12,39.2802948,-119.9963335,1922,06,14.7349996566772
FS_12,39.2802948,-119.9963335,1922,07,22.1399993896484
FS_12,39.2802948,-119.9963335,1922,08,18.2229995727539
FS_12,39.2802948,-119.9963335,1922,09,17.4419994354248
FS_12,39.2802948,-119.9963335,1922,10,8.89299964904785
FS_12,39.2802948,-119.9963335,1922,11,5.92000007629395
FS_12,39.2802948,-119.9963335,1922,12,3.44400000572205
FS_12,39.2802948,-119.9963335,1923,,8.76100063323975
FS_12,39.2802948,-119.9963335,1923,01,3.9300000667572
FS_12,39.2802948,-119.9963335,1923,02,5.15000009536743
FS_12,39.2802948,-119.9963335,1923,03,6.33400011062622
FS_12,39.2802948,-119.9963335,1923,04,4.46600008010864
FS_12,39.2802948,-119.9963335,1923,05,8.86600017547607
FS_12,39.2802948,-119.9963335,1923,06,8.30399990081787
FS_12,39.2802948,-119.9963335,1923,07,20.2560005187988
FS_12,39.2802948,-119.9963335,1923,08,18.4909992218018
FS_12,39.2802948,-119.9963335,1923,09,12.1599998474121
FS_12,39.2802948,-119.9963335,1923,10,7.29699993133545
FS_12,39.2802948,-119.9963335,1923,11,6.20100021362305
FS_12,39.2802948,-119.9963335,1923,12,3.68700003623962
FS_12,39.2802948,-119.9963335,1924,,11.2100009918213
FS_12,39.2802948,-119.9963335,1924,01,4.69299983978271
FS_12,39.2802948,-119.9963335,1924,02,6.86100006103516
FS_12,39.2802948,-119.9963335,1924,03,4.51200008392334
FS_12,39.2802948,-119.9963335,1924,04,7.63399982452393
FS_12,39.2802948,-119.9963335,1924,05,15.2110004425049
FS_12,39.2802948,-119.9963335,1924,06,17.3799991607666
FS_12,39.2802948,-119.9963335,1924,07,23.4080009460449
FS_12,39.2802948,-119.9963335,1924,08,21.5970001220703
FS_12,39.2802948,-119.9963335,1924,09,16.4090003967285
FS_12,39.2802948,-119.9963335,1924,10,7.17700004577637
FS_12,39.2802948,-119.9963335,1924,11,5.16900014877319
FS_12,39.2802948,-119.9963335,1924,12,4.46999979019165
FS_12,39.2802948,-119.9963335,1925,,9.04100036621094
FS_12,39.2802948,-119.9963335,1925,01,3.47199988365173
FS_12,39.2802948,-119.9963335,1925,02,4.01000022888184
FS_12,39.2802948,-119.9963335,1925,03,5.4060001373291
FS_12,39.2802948,-119.9963335,1925,04,6.98699998855591
FS_12,39.2802948,-119.9963335,1925,05,8.60700035095215
FS_12,39.2802948,-119.9963335,1925,06,12.8959999084473
FS_12,39.2802948,-119.9963335,1925,07,18.9249992370605
FS_12,39.2802948,-119.9963335,1925,08,16.4150009155273
FS_12,39.2802948,-119.9963335,1925,09,10.5740003585815
FS_12,39.2802948,-119.9963335,1925,10,8.48200035095215
FS_12,39.2802948,-119.9963335,1925,11,5.8600001335144
FS_12,39.2802948,-119.9963335,1925,12,6.86800003051758
FS_12,39.2802948,-119.9963335,1926,,11.6320009231567
FS_12,39.2802948,-119.9963335,1926,01,6.11399984359741
FS_12,39.2802948,-119.9963335,1926,02,4.07800006866455
FS_12,39.2802948,-119.9963335,1926,03,8.20899963378906
FS_12,39.2802948,-119.9963335,1926,04,9.08100032806396
FS_12,39.2802948,-119.9963335,1926,05,10.8990001678467
FS_12,39.2802948,-119.9963335,1926,06,20.7250003814697
FS_12,39.2802948,-119.9963335,1926,07,22.4689998626709
FS_12,39.2802948,-119.9963335,1926,08,22.8430004119873
FS_12,39.2802948,-119.9963335,1926,09,14.7720003128052
FS_12,39.2802948,-119.9963335,1926,10,11.3020000457764
FS_12,39.2802948,-119.9963335,1926,11,5.80600023269653
FS_12,39.2802948,-119.9963335,1926,12,3.29699993133545
FS_12,39.2802948,-119.9963335,1927,,9.05200004577637
FS_12,39.2802948,-119.9963335,1927,01,3.25399994850159
FS_12,39.2802948,-119.9963335,1927,02,1.60899996757507
FS_12,39.2802948,-119.9963335,1927,03,4.30600023269653
FS_12,39.2802948,-119.9963335,1927,04,5.08400011062622
FS_12,39.2802948,-119.9963335,1927,05,7.2810001373291
FS_12,39.2802948,-119.9963335,1927,06,13.7110004425049
FS_12,39.2802948,-119.9963335,1927,07,20.4829998016357
FS_12,39.2802948,-119.9963335,1927,08,19.6480007171631
FS_12,39.2802948,-119.9963335,1927,09,12.6820001602173
FS_12,39.2802948,-119.9963335,1927,10,11.3249998092651
FS_12,39.2802948,-119.9963335,1927,11,5.29300022125244
FS_12,39.2802948,-119.9963335,1927,12,3.95900011062622
FS_12,39.2802948,-119.9963335,1928,,10.4310007095337
FS_12,39.2802948,-119.9963335,1928,01,4.79500007629395
FS_12,39.2802948,-119.9963335,1928,02,4.83199977874756
FS_12,39.2802948,-119.9963335,1928,03,4.26200008392334
FS_12,39.2802948,-119.9963335,1928,04,5.7039999961853
FS_12,39.2802948,-119.9963335,1928,05,13.8190002441406
FS_12,39.2802948,-119.9963335,1928,06,13.3599996566772
FS_12,39.2802948,-119.9963335,1928,07,20.5860004425049
FS_12,39.2802948,-119.9963335,1928,08,22.8120002746582
FS_12,39.2802948,-119.9963335,1928,09,16.7970008850098
FS_12,39.2802948,-119.9963335,1928,10,8.5310001373291
FS_12,39.2802948,-119.9963335,1928,11,5.47200012207031
FS_12,39.2802948,-119.9963335,1928,12,4.20499992370605
FS_12,39.2802948,-119.9963335,1929,,10.4820003509521
FS_12,39.2802948,-119.9963335,1929,01,3.93600010871887
FS_12,39.2802948,-119.9963335,1929,02,3.84999990463257
FS_12,39.2802948,-119.9963335,1929,03,5.09000015258789
FS_12,39.2802948,-119.9963335,1929,04,4.24200010299683
FS_12,39.2802948,-119.9963335,1929,05,10.4670000076294
FS_12,39.2802948,-119.9963335,1929,06,10.0729999542236
FS_12,39.2802948,-119.9963335,1929,07,21.8199996948242
FS_12,39.2802948,-119.9963335,1929,08,23.6240005493164
FS_12,39.2802948,-119.9963335,1929,09,15.7209997177124
FS_12,39.2802948,-119.9963335,1929,10,11.4799995422363
FS_12,39.2802948,-119.9963335,1929,11,10.2159996032715
FS_12,39.2802948,-119.9963335,1929,12,5.27099990844727
FS_12,39.2802948,-119.9963335,1930,,8.51200008392334
FS_12,39.2802948,-119.9963335,1930,01,1.75199997425079
FS_12,39.2802948,-119.9963335,1930,02,4.66599988937378
FS_12,39.2802948,-119.9963335,1930,03,3.94199991226196
FS_12,39.2802948,-119.9963335,1930,04,5.46600008010864
FS_12,39.2802948,-119.9963335,1930,05,5.3730001449585
FS_12,39.2802948,-119.9963335,1930,06,15.3129997253418
FS_12,39.2802948,-119.9963335,1930,07,20.0130004882812
FS_12,39.2802948,-119.9963335,1930,08,18.5659999847412
FS_12,39.2802948,-119.9963335,1930,09,9.65799999237061
FS_12,39.2802948,-119.9963335,1930,10,8.08899974822998
FS_12,39.2802948,-119.9963335,1930,11,4.9980001449585
FS_12,39.2802948,-119.9963335,1930,12,4.30800008773804
FS_12,39.2802948,-119.9963335,1931,,9.44400024414062
FS_12,39.2802948,-119.9963335,1931,01,3.64000010490417
FS_12,39.2802948,-119.9963335,1931,02,2.95000004768372
FS_12,39.2802948,-119.9963335,1931,03,5.18400001525879
FS_12,39.2802948,-119.9963335,1931,04,6
FS_12,39.2802948,-119.9963335,1931,05,11.8570003509521
FS_12,39.2802948,-119.9963335,1931,06,8.85999965667725
FS_12,39.2802948,-119.9963335,1931,07,24.9449996948242
FS_12,39.2802948,-119.9963335,1931,08,24.5
FS_12,39.2802948,-119.9963335,1931,09,11.9840002059937
FS_12,39.2802948,-119.9963335,1931,10,8.17300033569336
FS_12,39.2802948,-119.9963335,1931,11,3.00500011444092
FS_12,39.2802948,-119.9963335,1931,12,2.23000001907349
FS_12,39.2802948,-119.9963335,1932,,9.19200038909912
FS_12,39.2802948,-119.9963335,1932,01,1.93099999427795
FS_12,39.2802948,-119.9963335,1932,02,2.69000005722046
FS_12,39.2802948,-119.9963335,1932,03,4.48999977111816
FS_12,39.2802948,-119.9963335,1932,04,3.66700005531311
FS_12,39.2802948,-119.9963335,1932,05,6.98299980163574
FS_12,39.2802948,-119.9963335,1932,06,13.9630002975464
FS_12,39.2802948,-119.9963335,1932,07,18.2409992218018
FS_12,39.2802948,-119.9963335,1932,08,20.2189998626709
FS_12,39.2802948,-119.9963335,1932,09,17.8279991149902
FS_12,39.2802948,-119.9963335,1932,10,10.4829998016357
FS_12,39.2802948,-119.9963335,1932,11,6.60799980163574
FS_12,39.2802948,-119.9963335,1932,12,3.20199990272522
FS_12,39.2802948,-119.9963335,1933,,9.58800029754639
FS_12,39.2802948,-119.9963335,1933,01,1.87899994850159
FS_12,39.2802948,-119.9963335,1933,02,2.99600005149841
FS_12,39.2802948,-119.9963335,1933,03,3.98499989509583
FS_12,39.2802948,-119.9963335,1933,04,6.77199983596802
FS_12,39.2802948,-119.9963335,1933,05,4.70900011062622
FS_12,39.2802948,-119.9963335,1933,06,10.923999786377
FS_12,39.2802948,-119.9963335,1933,07,22.7129993438721
FS_12,39.2802948,-119.9963335,1933,08,23.3279991149902
FS_12,39.2802948,-119.9963335,1933,09,15.1909999847412
FS_12,39.2802948,-119.9963335,1933,10,12.423999786377
FS_12,39.2802948,-119.9963335,1933,11,6.64099979400635
FS_12,39.2802948,-119.9963335,1933,12,3.50200009346008
FS_12,39.2802948,-119.9963335,1934,,9.9040002822876
FS_12,39.2802948,-119.9963335,1934,01,4.33699989318848
FS_12,39.2802948,-119.9963335,1934,02,3.11299991607666
FS_12,39.2802948,-119.9963335,1934,03,7.82600021362305
FS_12,39.2802948,-119.9963335,1934,04,9.59899997711182
FS_12,39.2802948,-119.9963335,1934,05,9.44900035858154
FS_12,39.2802948,-119.9963335,1934,06,10.1960000991821
FS_12,39.2802948,-119.9963335,1934,07,20.1770000457764
FS_12,39.2802948,-119.9963335,1934,08,24.2840003967285
FS_12,39.2802948,-119.9963335,1934,09,14.9720001220703
FS_12,39.2802948,-119.9963335,1934,10,8.03800010681152
FS_12,39.2802948,-119.9963335,1934,11,3.90599989891052
FS_12,39.2802948,-119.9963335,1934,12,2.96000003814697
FS_12,39.2802948,-119.9963335,1935,,9.06599998474121
FS_12,39.2802948,-119.9963335,1935,01,2.70499992370605
FS_12,39.2802948,-119.9963335,1935,02,3.27999997138977
FS_12,39.2802948,-119.9963335,1935,03,2.84100008010864
FS_12,39.2802948,-119.9963335,1935,04,4.85300016403198
FS_12,39.2802948,-119.9963335,1935,05,8.50800037384033
FS_12,39.2802948,-119.9963335,1935,06,15.5559997558594
FS_12,39.2802948,-119.9963335,1935,07,16.2770004272461
FS_12,39.2802948,-119.9963335,1935,08,21.246000289917
FS_12,39.2802948,-119.9963335,1935,09,19.8040008544922
FS_12,39.2802948,-119.9963335,1935,10,6.85500001907349
FS_12,39.2802948,-119.9963335,1935,11,3.57999992370605
FS_12,39.2802948,-119.9963335,1935,12,3.29099988937378
FS_12,39.2802948,-119.9963335,1936,,9.28900051116943
FS_12,39.2802948,-119.9963335,1936,01,2.80200004577637
FS_12,39.2802948,-119.9963335,1936,02,2.43899989128113
FS_12,39.2802948,-119.9963335,1936,03,6.39499998092651
FS_12,39.2802948,-119.9963335,1936,04,8.13300037384033
FS_12,39.2802948,-119.9963335,1936,05,8.1870002746582
FS_12,39.2802948,-119.9963335,1936,06,10.7080001831055
FS_12,39.2802948,-119.9963335,1936,07,19.496000289917
FS_12,39.2802948,-119.9963335,1936,08,20.3600006103516
FS_12,39.2802948,-119.9963335,1936,09,13.8219995498657
FS_12,39.2802948,-119.9963335,1936,10,9.85400009155273
FS_12,39.2802948,-119.9963335,1936,11,6.73199987411499
FS_12,39.2802948,-119.9963335,1936,12,2.54800009727478
FS_12,39.2802948,-119.9963335,1937,,9.86500072479248
FS_12,39.2802948,-119.9963335,1937,01,1.61000001430511
FS_12,39.2802948,-119.9963335,1937,02,2.73900008201599
FS_12,39.2802948,-119.9963335,1937,03,3.9779999256134
FS_12,39.2802948,-119.9963335,1937,04,5.40199995040894
FS_12,39.2802948,-119.9963335,1937,05,12.3269996643066
FS_12,39.2802948,-119.9963335,1937,06,11.9610004425049
FS_12,39.2802948,-119.9963335,1937,07,21.0709991455078
FS_12,39.2802948,-119.9963335,1937,08,21.3530006408691
FS_12,39.2802948,-119.9963335,1937,09,17.2180004119873
FS_12,39.2802948,-119.9963335,1937,10,10.9549999237061
FS_12,39.2802948,-119.9963335,1937,11,5.35099983215332
FS_12,39.2802948,-119.9963335,1937,12,4.41800022125244
FS_12,39.2802948,-119.9963335,1938,,9.1200008392334
FS_12,39.2802948,-119.9963335,1938,01,4.26900005340576
FS_12,39.2802948,-119.9963335,1938,02,2.16199994087219
FS_12,39.2802948,-119.9963335,1938,03,2.21300005912781
FS_12,39.2802948,-119.9963335,1938,04,5.34100008010864
FS_12,39.2802948,-119.9963335,1938,05,9.68400001525879
FS_12,39.2802948,-119.9963335,1938,06,13.9280004501343
FS_12,39.2802948,-119.9963335,1938,07,18.5090007781982
FS_12,39.2802948,-119.9963335,1938,08,21.0510005950928
FS_12,39.2802948,-119.9963335,1938,09,16.1749992370605
FS_12,39.2802948,-119.9963335,1938,10,7.48400020599365
FS_12,39.2802948,-119.9963335,1938,11,4.67000007629395
FS_12,39.2802948,-119.9963335,1938,12,3.95900011062622
FS_12,39.2802948,-119.9963335,1939,,9.5620002746582
FS_12,39.2802948,-119.9963335,1939,01,3.17700004577637
FS_12,39.2802948,-119.9963335,1939,02,3.16100001335144
FS_12,39.2802948,-119.9963335,1939,03,5.61499977111816
FS_12,39.2802948,-119.9963335,1939,04,8.94600009918213
FS_12,39.2802948,-119.9963335,1939,05,8.98900032043457
FS_12,39.2802948,-119.9963335,1939,06,12.4079999923706
FS_12,39.2802948,-119.9963335,1939,07,19.5139999389648
FS_12,39.2802948,-119.9963335,1939,08,22.2150001525879
FS_12,39.2802948,-119.9963335,1939,09,11.4919996261597
FS_12,39.2802948,-119.9963335,1939,10,7.91699981689453
FS_12,39.2802948,-119.9963335,1939,11,6.67500019073486
FS_12,39.2802948,-119.9963335,1939,12,4.64200019836426
FS_12,39.2802948,-119.9963335,1940,,9.50600051879883
FS_12,39.2802948,-119.9963335,1940,01,2.24000000953674
FS_12,39.2802948,-119.9963335,1940,02,2.79500007629395
FS_12,39.2802948,-119.9963335,1940,03,5.27400016784668
FS_12,39.2802948,-119.9963335,1940,04,5.79099988937378
FS_12,39.2802948,-119.9963335,1940,05,10.9969997406006
FS_12,39.2802948,-119.9963335,1940,06,19.2089996337891
FS_12,39.2802948,-119.9963335,1940,07,18.1490001678467
FS_12,39.2802948,-119.9963335,1940,08,23.761999130249
FS_12,39.2802948,-119.9963335,1940,09,10.8830003738403
FS_12,39.2802948,-119.9963335,1940,10,7.67500019073486
FS_12,39.2802948,-119.9963335,1940,11,4.18599987030029
FS_12,39.2802948,-119.9963335,1940,12,3.12299990653992
FS_12,39.2802948,-119.9963335,1941,,7.49900054931641
FS_12,39.2802948,-119.9963335,1941,01,2.46700000762939
FS_12,39.2802948,-119.9963335,1941,02,2.34999990463257
FS_12,39.2802948,-119.9963335,1941,03,4.47399997711182
FS_12,39.2802948,-119.9963335,1941,04,4.23199987411499
FS_12,39.2802948,-119.9963335,1941,05,7.35200023651123
FS_12,39.2802948,-119.9963335,1941,06,8.93599987030029
FS_12,39.2802948,-119.9963335,1941,07,19.2089996337891
FS_12,39.2802948,-119.9963335,1941,08,14.5220003128052
FS_12,39.2802948,-119.9963335,1941,09,10.3339996337891
FS_12,39.2802948,-119.9963335,1941,10,7.25400018692017
FS_12,39.2802948,-119.9963335,1941,11,5.90000009536743
FS_12,39.2802948,-119.9963335,1941,12,2.96000003814697
FS_12,39.2802948,-119.9963335,1942,,8.58700084686279
FS_12,39.2802948,-119.9963335,1942,01,3.31599998474121
FS_12,39.2802948,-119.9963335,1942,02,1.97500002384186
FS_12,39.2802948,-119.9963335,1942,03,3.97199988365173
FS_12,39.2802948,-119.9963335,1942,04,5.34299993515015
FS_12,39.2802948,-119.9963335,1942,05,5.77199983596802
FS_12,39.2802948,-119.9963335,1942,06,10.5900001525879
FS_12,39.2802948,-119.9963335,1942,07,19.7299995422363
FS_12,39.2802948,-119.9963335,1942,08,19.0930004119873
FS_12,39.2802948,-119.9963335,1942,09,15.4829998016357
FS_12,39.2802948,-119.9963335,1942,10,10.128999710083
FS_12,39.2802948,-119.9963335,1942,11,4.66800022125244
FS_12,39.2802948,-119.9963335,1942,12,2.97399997711182
FS_12,39.2802948,-119.9963335,1943,,7.99400043487549
FS_12,39.2802948,-119.9963335,1943,01,3.68400001525879
FS_12,39.2802948,-119.9963335,1943,02,4.41699981689453
FS_12,39.2802948,-119.9963335,1943,03,6.22499990463257
FS_12,39.2802948,-119.9963335,1943,04,5
FS_12,39.2802948,-119.9963335,1943,05,6.77699995040894
FS_12,39.2802948,-119.9963335,1943,06,8.36499977111816
FS_12,39.2802948,-119.9963335,1943,07,23.1019992828369
FS_12,39.2802948,-119.9963335,1943,08,10.0480003356934
FS_12,39.2802948,-119.9963335,1943,09,15.7410001754761
FS_12,39.2802948,-119.9963335,1943,10,5.84299993515015
FS_12,39.2802948,-119.9963335,1943,11,4.25099992752075
FS_12,39.2802948,-119.9963335,1943,12,2.47900009155273
FS_12,39.2802948,-119.9963335,1944,,5.60900020599365
FS_12,39.2802948,-119.9963335,1944,01,2.54200005531311
FS_12,39.2802948,-119.9963335,1944,02,0.694999992847443
FS_12,39.2802948,-119.9963335,1944,03,1.78900003433228
FS_12,39.2802948,-119.9963335,1944,04,2.53999996185303
FS_12,39.2802948,-119.9963335,1944,05,4.61199998855591
FS_12,39.2802948,-119.9963335,1944,06,4.62400007247925
FS_12,39.2802948,-119.9963335,1944,07,11.9079999923706
FS_12,39.2802948,-119.9963335,1944,08,13.6040000915527
FS_12,39.2802948,-119.9963335,1944,09,12.3059997558594
FS_12,39.2802948,-119.9963335,1944,10,8.48400020599365
FS_12,39.2802948,-119.9963335,1944,11,1.63699996471405
FS_12,39.2802948,-119.9963335,1944,12,2.57200002670288
FS_12,39.2802948,-119.9963335,1945,,6.20500040054321
FS_12,39.2802948,-119.9963335,1945,01,3.01200008392334
FS_12,39.2802948,-119.9963335,1945,02,1.31700003147125
FS_12,39.2802948,-119.9963335,1945,03,4.05399990081787
FS_12,39.2802948,-119.9963335,1945,04,3.02600002288818
FS_12,39.2802948,-119.9963335,1945,05,3.73300004005432
FS_12,39.2802948,-119.9963335,1945,06,7.61399984359741
FS_12,39.2802948,-119.9963335,1945,07,14.5279998779297
FS_12,39.2802948,-119.9963335,1945,08,13.0369997024536
FS_12,39.2802948,-119.9963335,1945,09,12.6969995498657
FS_12,39.2802948,-119.9963335,1945,10,6.55900001525879
FS_12,39.2802948,-119.9963335,1945,11,2.21199989318848
FS_12,39.2802948,-119.9963335,1945,12,2.6800000667572
FS_12,39.2802948,-119.9963335,1946,,9.02400016784668
FS_12,39.2802948,-119.9963335,1946,01,3.68499994277954
FS_12,39.2802948,-119.9963335,1946,02,3.07200002670288
FS_12,39.2802948,-119.9963335,1946,03,3.82500004768372
FS_12,39.2802948,-119.9963335,1946,04,7.9210000038147
FS_12,39.2802948,-119.9963335,1946,05,9.11200046539307
FS_12,39.2802948,-119.9963335,1946,06,12.7959995269775
FS_12,39.2802948,-119.9963335,1946,07,18.2630004882812
FS_12,39.2802948,-119.9963335,1946,08,21.0639991760254
FS_12,39.2802948,-119.9963335,1946,09,14.6520004272461
FS_12,39.2802948,-119.9963335,1946,10,6.31899976730347
FS_12,39.2802948,-119.9963335,1946,11,3.80100011825562
FS_12,39.2802948,-119.9963335,1946,12,3.77999997138977
FS_12,39.2802948,-119.9963335,1947,,9.27500057220459
FS_12,39.2802948,-119.9963335,1947,01,4.40299987792969
FS_12,39.2802948,-119.9963335,1947,02,4.91300010681152
FS_12,39.2802948,-119.9963335,1947,03,4.78200006484985
FS_12,39.2802948,-119.9963335,1947,04,7.47100019454956
FS_12,39.2802948,-119.9963335,1947,05,13.0069999694824
FS_12,39.2802948,-119.9963335,1947,06,11.2749996185303
FS_12,39.2802948,-119.9963335,1947,07,18.1119995117188
FS_12,39.2802948,-119.9963335,1947,08,16.7220001220703
FS_12,39.2802948,-119.9963335,1947,09,17.6060009002686
FS_12,39.2802948,-119.9963335,1947,10,7.37799978256226
FS_12,39.2802948,-119.9963335,1947,11,2.76300001144409
FS_12,39.2802948,-119.9963335,1947,12,2.86800003051758
FS_12,39.2802948,-119.9963335,1948,,7.46300029754639
FS_12,39.2802948,-119.9963335,1948,01,4.35900020599365
FS_12,39.2802948,-119.9963335,1948,02,2.57500004768372
FS_12,39.2802948,-119.9963335,1948,03,2.5220000743866
FS_12,39.2802948,-119.9963335,1948,04,3.44199991226196
FS_12,39.2802948,-119.9963335,1948,05,6.09200000762939
FS_12,39.2802948,-119.9963335,1948,06,9.41800022125244
FS_12,39.2802948,-119.9963335,1948,07,14.9580001831055
FS_12,39.2802948,-119.9963335,1948,08,16.4559993743896
FS_12,39.2802948,-119.9963335,1948,09,14.7779998779297
FS_12,39.2802948,-119.9963335,1948,10,8.46500015258789
FS_12,39.2802948,-119.9963335,1948,11,4.22399997711182
FS_12,39.2802948,-119.9963335,1948,12,2.2720000743866
FS_12,39.2802948,-119.9963335,1949,,8.03800010681152
FS_12,39.2802948,-119.9963335,1949,01,1.85699999332428
FS_12,39.2802948,-119.9963335,1949,02,2.08899998664856
FS_12,39.2802948,-119.9963335,1949,03,2.2720000743866
FS_12,39.2802948,-119.9963335,1949,04,8.06400012969971
FS_12,39.2802948,-119.9963335,1949,05,5.32299995422363
FS_12,39.2802948,-119.9963335,1949,06,14.7329998016357
FS_12,39.2802948,-119.9963335,1949,07,16.8540000915527
FS_12,39.2802948,-119.9963335,1949,08,14.0459995269775
FS_12,39.2802948,-119.9963335,1949,09,12.5740003585815
FS_12,39.2802948,-119.9963335,1949,10,7.78499984741211
FS_12,39.2802948,-119.9963335,1949,11,6.9210000038147
FS_12,39.2802948,-119.9963335,1949,12,3.9449999332428
FS_12,39.2802948,-119.9963335,1950,,8.02400016784668
FS_12,39.2802948,-119.9963335,1950,01,0.88400000333786
FS_12,39.2802948,-119.9963335,1950,02,3.01900005340576
FS_12,39.2802948,-119.9963335,1950,03,3.76699995994568
FS_12,39.2802948,-119.9963335,1950,04,6.65399980545044
FS_12,39.2802948,-119.9963335,1950,05,8.67199993133545
FS_12,39.2802948,-119.9963335,1950,06,10.798999786377
FS_12,39.2802948,-119.9963335,1950,07,17.6450004577637
FS_12,39.2802948,-119.9963335,1950,08,17.7019996643066
